team_id_master,team_name,club_name,age_group,gender,state_code,state,birth_year,is_deprecated,division,alias,modular11_alias
d52af291-46a2-4e29-9c27-804917f31e8b,Brilla JUNIORS 2012 Boys White,Brilla JUNIORS,u14,Male,MS,Mississippi,,FALSE,,265706,
e3f42f87-57ee-43e6-b1f6-20d35940a29e,Brilla JUNIORS 2012 Boys Blue,Brilla JUNIORS,u14,Male,MS,Mississippi,,FALSE,,390354,
19d146e6-ea49-422c-b1f0-a2ea8ca7a764,2012/13 Delta United Boys,Cleveland Youth Soccer Assoc.,u14,Male,MS,Mississippi,,FALSE,,660217,
3950e3f6-cfdc-466b-b86f-a1841d701ed2,Golden Triangle Elite U13 Boys Gold,Columbus Park & Recreation,u14,Male,MS,Mississippi,,FALSE,,533428,
bd1a0b76-0a33-4693-9430-ae5eee117760,GTE U14 Boys Green,Columbus Park & Recreation,u14,Male,MS,Mississippi,,FALSE,,663609,
b3d15a2a-7134-4cf3-9d32-abf942a21b96,Golden Triangle Elite U13 Boys Green,Columbus Park & Recreation,u13,Male,MS,Mississippi,2013,FALSE,,153139,
af956497-1243-4959-b719-a35a3d5e37a6,Delta Red Bulls 2012B,Greenwood YSO,u14,Male,MS,Mississippi,,FALSE,,291731,
70cc1fda-2a73-4b35-b61d-4bd296cbeb7c,GCUFC 12B White,Gulf Coast United FC,u14,Male,MS,Mississippi,,FALSE,,250898,
a0ba8464-e40a-4421-9c6c-419b95834ecd,GCUFC 12B Black,Gulf Coast United FC,u14,Male,MS,Mississippi,,FALSE,,425476,
bc6efaa5-b379-4ae8-99f6-181d70abacae,GCUFC 12B Blue,Gulf Coast United FC,u14,Male,MS,Mississippi,,FALSE,,250897,
1d3c9be3-6485-47b0-a94c-f1e33317d1be,Gulf Coast United ECNL RL 2012,Gulf Coast United FC,u14,Male,MS,Mississippi,,FALSE,,111115,
507f2cfc-dc68-4b3f-aaaf-b65676e949d3,ECNL RL B12,Hattiesburg FC,u14,Male,MS,Mississippi,,FALSE,,114973,
8e793d17-f88c-45b7-ae97-21cf55e0382f,HFC Thunder '12 Navy,Hattiesburg Futbol Club,u14,Male,MS,Mississippi,,FALSE,,105235,
ba3a9cdb-f33e-40dc-91ad-a14c2615573c,HFC Thunder 12B,Hattiesburg Futbol Club,u14,Male,MS,Mississippi,,FALSE,,606869,
76e277c8-2109-4d52-8165-93beb71140a0,HFC Thunder '12 White,Hattiesburg Futbol Club,u14,Male,MS,Mississippi,,FALSE,,170438,
9bd5c25d-024b-4337-8a53-e4db9d093a5a,12 Lobos Rush Desoto White,Lobos Rush,u14,Male,MS,Mississippi,,FALSE,,650815,
990efe51-6ef3-475d-a630-7223cdef2002,2012 Lobos Rush DESOTO Blue,Lobos Rush,u14,Male,MS,Mississippi,,FALSE,,112123,
ab929f23-2b3f-4207-96c7-c67d3044287e,MISSISSIPPI RUSH 2012 BOYS MADISON PREMIER U11 DIV,Mississippi Rush,u14,Male,MS,Mississippi,,FALSE,,216602,
83f67c29-2943-473c-a2ac-644bc1de9e00,MS RUSH 2012/13 BOYS SELECT,Mississippi Rush,u14,Male,MS,Mississippi,,FALSE,,504743,
cd36129a-aa0d-4238-a30d-4beb3d23e48a,MS Rush 11B ECNL-RL2,Mississippi Rush,u15,Male,MS,Mississippi,2011,FALSE,,634439,
6d08a2f4-3864-42ed-9ea9-c3c4be24a275,MS RUSH 2012 BOYS ELITE WHITE,Mississippi Rush,u14,Male,MS,Mississippi,,FALSE,,504741,
4d5efd01-e235-4be7-a9ca-2020a384d564,MS Rush 2012B Premier,Mississippi Rush,u14,Male,MS,Mississippi,,FALSE,,682215,
197707aa-bb09-40c9-b017-ac9e3f9c9168,MS Rush 12 B Elite Blue,Mississippi Rush,u14,Male,MS,Mississippi,,FALSE,,504739,
7874754d-b948-4804-8d04-6110245705ba,MS Rush United 2012 ECNL-RL,Mississippi Rush,u14,Male,MS,Mississippi,,FALSE,,634458,
4d61aca8-f65c-41e2-9699-2849064843bd,MS Rush United ECNL RL 2012,Mississippi Rush,u14,Male,MS,Mississippi,,FALSE,,93962,
f7213f8b-8c0d-4ed6-b9c2-896fae0888e7,MS Rush 12B Elite,Mississippi Rush,u14,Male,MS,Mississippi,,FALSE,,677475,
ed1cf7cf-1c72-4398-a2fc-bd83d960689d,MS Rush United ECNL 2012,Mississippi Rush,u14,Male,MS,Mississippi,,FALSE,,,
fc7dc741-05bb-4a03-bae8-066f58c26290,MS Rush United ECNL B12,MS Futbol Club,u14,Male,MS,Mississippi,,FALSE,,548443,
4c7f0d92-0274-4581-8930-ed390bfff59b,MS Rush United ECNL RL B12,MS Futbol Club,u14,Male,MS,Mississippi,,FALSE,,549764,
ed2385a3-33c7-48a8-a3bf-da290fdff868,IFC 2012 Boys Elite,NWRAA,u14,Male,MS,Mississippi,,FALSE,,153274,
6982d02e-1fe7-4fde-b90c-6904228da06f,IFC 2012 Boys Academy,NWRAA,u14,Male,MS,Mississippi,,FALSE,,518797,
f0fec299-84af-418b-b7a3-045c1ee6fbca,Oxford FC 2012 Boys,Oxford FC,u14,Male,MS,Mississippi,,FALSE,,269235,
90e742e0-dad8-44a4-ba6f-857e501f5d35,DC Panthers 2012,PAO DC Panthers,u14,Male,MS,Mississippi,,FALSE,,668489,
c1697ae2-f4a9-4cc5-99c7-0c00d7c4dc81,SMSC 2012B Elite,South Mississippi SC,u14,Male,MS,Mississippi,,FALSE,,406357,
9bcdf2c8-34b9-4cfd-89f6-1a0e1ee5b607,Southern States Soccer Club U14,Southern States Soccer Club,u14,Male,MS,Mississippi,,FALSE,HD,1037_U14_HD,
93bd45b6-a4c4-43ac-bad7-c15fd20b804c,TFC-Booneville U13 Boys,Tupelo Futbol Club,u13,Male,MS,Mississippi,2013,FALSE,,645586,
c9bff199-02e8-4205-9963-e51cdc7d0e2e,Tupelo Futbol Club 2012 Boys ECNL-RL,Tupelo Futbol Club,u14,Male,MS,Mississippi,,FALSE,,26441,
01423de7-5e42-4ee7-9436-ad5cb3cf43b7,Tupelo Futbol Club 2012 Boys Blue,Tupelo Futbol Club,u14,Male,MS,Mississippi,,FALSE,,405841,
4340d9d2-ff5d-4b4b-9bd9-2395c1fc6ca8,Tupelo Futbol Club 2012 Boys White,Tupelo Futbol Club,u14,Male,MS,Mississippi,,FALSE,,285971,
